
NIK,Nama,Tempat Lahir,Tanggal Lahir,Jenis Kelamin,Gol. Darah,Alamat,RT/RW,Kel/Desa,Kecamatan,Agama,Status Perkawinan,Pekerjaan,Kewarganegaraan,Berlaku Hingga
1339431307659608,Wahyu Hidayat,Singaraja,13-07-1965,Laki-Laki,B,Jalan Thamrin No.181,14/18,Purnawarman,Sukmajaya,Islam,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1895475307659608,Kartika Purnomo,Malang,13-07-1965,Perempuan,O,Jalan Thamrin No.181,14/18,Cilincing,Kemayoran,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
4222595307659608,Dewi Sutrisno,Yogyakarta,13-07-1965,Perempuan,AB,Jalan Sudirman No.181,14/18,Cilincing,Beji,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
3743615307659608,Sunarti Pratama,Ubud,13-07-1965,Perempuan,B,Jalan Gajah Mada No.181,14/18,Karanganyar,Cipayung,Hindu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1775361307659608,Budi Sutrisno,Kampar,13-07-1965,Laki-Laki,AB,Jalan Sudirman No.181,14/18,Mekarjaya,Cengkareng,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
2806015307659608,Murni Wijaya,Bantul,13-07-1965,Perempuan,B,Jalan Sudirman No.181,14/18,Karanganyar,Sukajaya,Konghucu,Kawin,Wartawan,WNI,Seumur Hidup
1548781307659608,Hendra Wahyudi,Cirebon,13-07-1965,Laki-Laki,O,Jalan Gajah Mada No.181,14/18,Tanjungsari,Cengkareng,Islam,Belum Kawin,Wartawan,WNI,Seumur Hidup
2451151307659608,Wahyu Setiawan,Pekanbaru,13-07-1965,Laki-Laki,A,Jalan Gajah Mada No.181,14/18,Sukamaju,Cengkareng,Konghucu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2538621307659608,Joko Pratama,Samarinda,13-07-1965,Laki-Laki,O,Jalan Diponegoro No.181,14/18,Kebon Kacang,Kemayoran,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3360711307659608,Yusuf Wahyudi,Ubud,13-07-1965,Laki-Laki,A,Jalan Diponegoro No.181,14/18,Cibubur,Beji,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1672881307659608,Yusuf Pratama,Malang,13-07-1965,Laki-Laki,AB,Jalan Merdeka No.181,14/18,Sukamaju,Tapos,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
1878455307659608,Indah Setiawan,Gianyar,13-07-1965,Perempuan,O,Jalan Merdeka No.181,14/18,Tanjungsari,Beji,Hindu,Kawin,Guru,WNI,Seumur Hidup
1847065307659608,Putri Hidayat,Sleman,13-07-1965,Perempuan,A,Jalan Merdeka No.181,14/18,Karanganyar,Cipayung,Hindu,Kawin,Buruh,WNI,Seumur Hidup
3210891307659608,Budi Sutrisno,Purwokerto,13-07-1965,Laki-Laki,AB,Jalan Diponegoro No.181,14/18,Tanjungsari,Cibadak,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3217975307659608,Zahra Santoso,Madiun,13-07-1965,Perempuan,A,Jalan Diponegoro No.181,14/18,Kebon Kacang,Cilandak,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1420251307659608,Gunawan Wijaya,Jakarta Selatan,13-07-1965,Laki-Laki,O,Jalan Thamrin No.181,14/18,Mekarjaya,Cipayung,Islam,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1561865307659608,Sunarti Pratama,Padang,13-07-1965,Perempuan,A,Jalan Thamrin No.181,14/18,Purnawarman,Cengkareng,Islam,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2367475307659608,Sunarti Santoso,Padang,13-07-1965,Perempuan,B,Jalan Sudirman No.181,14/18,Karanganyar,Beji,Katolik,Kawin,Guru,WNI,Seumur Hidup
4345711307659608,Yusuf Wijaya,Bontang,13-07-1965,Laki-Laki,B,Jalan Gajah Mada No.181,14/18,Sindangsari,Kemayoran,Islam,Belum Kawin,Guru,WNI,Seumur Hidup
4279485307659608,Dewi Hidayat,Sawahlunto,13-07-1965,Perempuan,O,Jalan Thamrin No.181,14/18,Purnawarman,Sukmajaya,Buddha,Kawin,Pegawai Negeri,WNI,Seumur Hidup
2572555307659608,Dwi Setiawan,Kuta,13-07-1965,Perempuan,B,Jalan Sudirman No.181,14/18,Purnawarman,Cengkareng,Konghucu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1354021307659608,Hendra Setiawan,Surabaya,13-07-1965,Laki-Laki,O,Jalan Gajah Mada No.181,14/18,Purnawarman,Beji,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
3359861307659608,Yusuf Pratama,Tanjungbalai,13-07-1965,Laki-Laki,AB,Jalan Diponegoro No.181,14/18,Desakota,Cilandak,Kristen,Kawin,Wartawan,WNI,Seumur Hidup
2429365307659608,Fitri Hidayat,Yogyakarta,13-07-1965,Perempuan,A,Jalan Gajah Mada No.181,14/18,Tanjungsari,Cipayung,Hindu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
4136745307659608,Dwi Pratama,Gianyar,13-07-1965,Perempuan,AB,Jalan Merdeka No.181,14/18,Mekarjaya,Cilandak,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
4373435307659608,Dwi Wijaya,Dumai,13-07-1965,Perempuan,B,Jalan Thamrin No.181,14/18,Kebon Kacang,Cipayung,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2325301307659608,Budi Santoso,Kulon Progo,13-07-1965,Laki-Laki,A,Jalan Diponegoro No.181,14/18,Desakota,Cengkareng,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
1662171307659608,Hendra Saputra,Blitar,13-07-1965,Laki-Laki,AB,Jalan Diponegoro No.181,14/18,Cilincing,Cengkareng,Hindu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1159585307659608,Dewi Setiawan,Bontang,13-07-1965,Perempuan,AB,Jalan Merdeka No.181,14/18,Sukamaju,Cipayung,Buddha,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
2527851307659608,Wahyu Wahyudi,Siak,13-07-1965,Laki-Laki,A,Jalan Thamrin No.181,14/18,Kebon Kacang,Pancoran Mas,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
4383185307659608,Indah Sutrisno,Bengkalis,13-07-1965,Perempuan,B,Jalan Gajah Mada No.181,14/18,Purnawarman,Cipayung,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2882465307659608,Fitri Saputra,Gianyar,13-07-1965,Perempuan,A,Jalan Thamrin No.181,14/18,Cilincing,Kemayoran,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4280641307659608,Ahmad Santoso,Cirebon,13-07-1965,Laki-Laki,O,Jalan Gajah Mada No.181,14/18,Karanganyar,Sukajaya,Katolik,Kawin,Buruh,WNI,Seumur Hidup
1552951307659608,Joko Purnomo,Jakarta Selatan,13-07-1965,Laki-Laki,B,Jalan Gajah Mada No.181,14/18,Tanah Abang,Cengkareng,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4184671307659608,Yusuf Setiawan,Surakarta,13-07-1965,Laki-Laki,AB,Jalan Gajah Mada No.181,14/18,Kebon Kacang,Kemayoran,Kristen,Belum Kawin,Buruh,WNI,Seumur Hidup
3045965307659608,Dwi Wahyudi,Purwokerto,13-07-1965,Perempuan,B,Jalan Sudirman No.181,14/18,Karanganyar,Tapos,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
1307281307659608,Yusuf Saputra,Jakarta Barat,13-07-1965,Laki-Laki,B,Jalan Sudirman No.181,14/18,Kebon Jeruk,Beji,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
3631045307659608,Dwi Wibowo,Semarang,13-07-1965,Perempuan,O,Jalan Thamrin No.181,14/18,Cilincing,Cilandak,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3579905307659608,Lestari Purnomo,Tegal,13-07-1965,Perempuan,O,Jalan Gajah Mada No.181,14/18,Tanjungsari,Kemayoran,Hindu,Kawin,Wartawan,WNI,Seumur Hidup
1785561307659608,Herman Setiawan,Jakarta Utara,13-07-1965,Laki-Laki,O,Jalan Diponegoro No.181,14/18,Cibubur,Pancoran Mas,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3585731307659608,Herman Santoso,Purwokerto,13-07-1965,Laki-Laki,O,Jalan Merdeka No.181,14/18,Desakota,Cibadak,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
4024461307659608,Teguh Hidayat,Pematangsiantar,13-07-1965,Laki-Laki,AB,Jalan Merdeka No.181,14/18,Purnawarman,Tapos,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
3745235307659608,Lestari Pratama,Gianyar,13-07-1965,Perempuan,O,Jalan Merdeka No.181,14/18,Purnawarman,Sukmajaya,Islam,Belum Kawin,Guru,WNI,Seumur Hidup
1101585307659608,Sunarti Wahyudi,Bengkalis,13-07-1965,Perempuan,O,Jalan Gajah Mada No.181,14/18,Cilincing,Cilandak,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
2045435307659608,Fitri Wibowo,Medan,13-07-1965,Perempuan,B,Jalan Merdeka No.181,14/18,Mekarjaya,Cengkareng,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
1558251307659608,Yusuf Pratama,Surabaya,13-07-1965,Laki-Laki,O,Jalan Gajah Mada No.181,14/18,Kebon Kacang,Cengkareng,Islam,Kawin,Wartawan,WNI,Seumur Hidup
1691835307659608,Zahra Wahyudi,Tegal,13-07-1965,Perempuan,AB,Jalan Gajah Mada No.181,14/18,Cibubur,Sukmajaya,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3847011307659608,Ahmad Santoso,Purwokerto,13-07-1965,Laki-Laki,AB,Jalan Sudirman No.181,14/18,Kebon Jeruk,Cilandak,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1249461307659608,Hendra Wijaya,Cirebon,13-07-1965,Laki-Laki,O,Jalan Diponegoro No.181,14/18,Sukamaju,Sukmajaya,Islam,Kawin,Wiraswasta,WNI,Seumur Hidup
1675095307659608,Dwi Setiawan,Gunungkidul,13-07-1965,Perempuan,A,Jalan Merdeka No.181,14/18,Tanah Abang,Tapos,Hindu,Cerai Hidup,Guru,WNI,Seumur Hidup
3972745307659608,Sunarti Pratama,Sleman,13-07-1965,Perempuan,B,Jalan Sudirman No.181,14/18,Karanganyar,Sukmajaya,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
2818085307659608,Murni Wahyudi,Medan,13-07-1965,Perempuan,B,Jalan Merdeka No.181,14/18,Mekarjaya,Beji,Konghucu,Belum Kawin,Wartawan,WNI,Seumur Hidup
2669741307659608,Hendra Sutrisno,Kampar,13-07-1965,Laki-Laki,B,Jalan Sudirman No.181,14/18,Sukamaju,Cibadak,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1158461307659608,Herman Setiawan,Sleman,13-07-1965,Laki-Laki,A,Jalan Sudirman No.181,14/18,Purnawarman,Cibadak,Katolik,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3230841307659608,Ahmad Sutrisno,Solok,13-07-1965,Laki-Laki,O,Jalan Sudirman No.181,14/18,Purnawarman,Cengkareng,Hindu,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
4299225307659608,Fitri Pratama,Dumai,13-07-1965,Perempuan,AB,Jalan Sudirman No.181,14/18,Tanah Abang,Sukmajaya,Katolik,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
4188891307659608,Hendra Saputra,Kampar,13-07-1965,Laki-Laki,AB,Jalan Gajah Mada No.181,14/18,Desakota,Kemayoran,Kristen,Belum Kawin,Guru,WNI,Seumur Hidup
1114801307659608,Wahyu Purnomo,Jakarta Barat,13-07-1965,Laki-Laki,A,Jalan Diponegoro No.181,14/18,Desakota,Cengkareng,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
3809905307659608,Dewi Wibowo,Sleman,13-07-1965,Perempuan,A,Jalan Merdeka No.181,14/18,Tanah Abang,Tapos,Islam,Kawin,Guru,WNI,Seumur Hidup
4036311307659608,Yusuf Purnomo,Samarinda,13-07-1965,Laki-Laki,A,Jalan Diponegoro No.181,14/18,Sindangsari,Cipayung,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
4373335307659608,Dwi Wijaya,Malang,13-07-1965,Perempuan,O,Jalan Thamrin No.181,14/18,Tanah Abang,Cengkareng,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1884781307659608,Ahmad Hidayat,Jakarta Utara,13-07-1965,Laki-Laki,AB,Jalan Diponegoro No.181,14/18,Cibubur,Sukajaya,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1622501307659608,Joko Hidayat,Jakarta Utara,13-07-1965,Laki-Laki,AB,Jalan Gajah Mada No.181,14/18,Tanjungsari,Beji,Buddha,Belum Kawin,Wartawan,WNI,Seumur Hidup
2479441307659608,Teguh Purnomo,Depok,13-07-1965,Laki-Laki,B,Jalan Merdeka No.181,14/18,Desakota,Cilandak,Islam,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
1778751307659608,Herman Saputra,Surakarta,13-07-1965,Laki-Laki,O,Jalan Merdeka No.181,14/18,Tanah Abang,Cengkareng,Katolik,Kawin,Buruh,WNI,Seumur Hidup
2776611307659608,Teguh Hidayat,Samarinda,13-07-1965,Laki-Laki,B,Jalan Merdeka No.181,14/18,Kebon Jeruk,Pancoran Mas,Kristen,Kawin,Karyawan Honorer,WNI,Seumur Hidup
3268711307659608,Joko Wijaya,Dumai,13-07-1965,Laki-Laki,A,Jalan Sudirman No.181,14/18,Sukamaju,Cipayung,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
4293971307659608,Herman Wibowo,Bukittinggi,13-07-1965,Laki-Laki,O,Jalan Sudirman No.181,14/18,Kebon Kacang,Tapos,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2253951307659608,Gunawan Wibowo,Jakarta Barat,13-07-1965,Laki-Laki,B,Jalan Sudirman No.181,14/18,Kebon Jeruk,Cengkareng,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2746721307659608,Ahmad Sutrisno,Padang,13-07-1965,Laki-Laki,B,Jalan Gajah Mada No.181,14/18,Cilincing,Cengkareng,Hindu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2469915307659608,Putri Setiawan,Jakarta Selatan,13-07-1965,Perempuan,A,Jalan Merdeka No.181,14/18,Sukamaju,Sukmajaya,Islam,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3458931307659608,Hendra Pratama,Solok,13-07-1965,Laki-Laki,B,Jalan Gajah Mada No.181,14/18,Karanganyar,Kemayoran,Katolik,Kawin,Guru,WNI,Seumur Hidup
2633585307659608,Sunarti Wahyudi,Padang,13-07-1965,Perempuan,B,Jalan Gajah Mada No.181,14/18,Cilincing,Kemayoran,Islam,Kawin,Guru,WNI,Seumur Hidup
3121745307659608,Indah Wibowo,Bandung,13-07-1965,Perempuan,AB,Jalan Diponegoro No.181,14/18,Kebon Kacang,Beji,Kristen,Kawin,Pegawai Negeri,WNI,Seumur Hidup
2907645307659608,Indah Santoso,Jakarta Timur,13-07-1965,Perempuan,B,Jalan Thamrin No.181,14/18,Cibubur,Sukmajaya,Katolik,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1832081307659608,Teguh Wahyudi,Tegal,13-07-1965,Laki-Laki,B,Jalan Thamrin No.181,14/18,Karanganyar,Sukajaya,Katolik,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1415255307659608,Indah Hidayat,Jakarta Barat,13-07-1965,Perempuan,AB,Jalan Sudirman No.181,14/18,Kebon Jeruk,Pancoran Mas,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1802271307659608,Budi Pratama,Payakumbuh,13-07-1965,Laki-Laki,AB,Jalan Gajah Mada No.181,14/18,Kebon Kacang,Cipayung,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
4131185307659608,Putri Santoso,Blitar,13-07-1965,Perempuan,A,Jalan Sudirman No.181,14/18,Sindangsari,Sukajaya,Kristen,Kawin,Karyawan Honorer,WNI,Seumur Hidup
4279171307659608,Joko Wijaya,Jakarta Barat,13-07-1965,Laki-Laki,A,Jalan Thamrin No.181,14/18,Tanjungsari,Cipayung,Hindu,Cerai Hidup,Guru,WNI,Seumur Hidup
3157761307659608,Wahyu Sutrisno,Semarang,13-07-1965,Laki-Laki,A,Jalan Sudirman No.181,14/18,Mekarjaya,Cengkareng,Konghucu,Kawin,Wartawan,WNI,Seumur Hidup
2709365307659608,Dwi Santoso,Cirebon,13-07-1965,Perempuan,B,Jalan Diponegoro No.181,14/18,Kebon Kacang,Cengkareng,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1324831307659608,Wahyu Wijaya,Pekanbaru,13-07-1965,Laki-Laki,A,Jalan Merdeka No.181,14/18,Kebon Jeruk,Tapos,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2667161307659608,Joko Santoso,Solok,13-07-1965,Laki-Laki,A,Jalan Merdeka No.181,14/18,Sindangsari,Sukajaya,Islam,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2041135307659608,Dwi Hidayat,Kampar,13-07-1965,Perempuan,AB,Jalan Diponegoro No.181,14/18,Cibubur,Tapos,Hindu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3586891307659608,Gunawan Hidayat,Madiun,13-07-1965,Laki-Laki,AB,Jalan Thamrin No.181,14/18,Purnawarman,Cipayung,Buddha,Kawin,Guru,WNI,Seumur Hidup
2754105307659608,Fitri Wijaya,Jakarta Utara,13-07-1965,Perempuan,A,Jalan Thamrin No.181,14/18,Kebon Jeruk,Cengkareng,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
1169765307659608,Sunarti Saputra,Siak,13-07-1965,Perempuan,AB,Jalan Sudirman No.181,14/18,Tanjungsari,Cipayung,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3231655307659608,Dwi Wibowo,Magelang,13-07-1965,Perempuan,O,Jalan Gajah Mada No.181,14/18,Karanganyar,Tapos,Buddha,Belum Kawin,Buruh,WNI,Seumur Hidup
4359911307659608,Budi Purnomo,Balikpapan,13-07-1965,Laki-Laki,O,Jalan Diponegoro No.181,14/18,Purnawarman,Cilandak,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3812231307659608,Joko Sutrisno,Kuta,13-07-1965,Laki-Laki,O,Jalan Sudirman No.181,14/18,Sukamaju,Cipayung,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3479271307659608,Wahyu Saputra,Denpasar,13-07-1965,Laki-Laki,O,Jalan Gajah Mada No.181,14/18,Purnawarman,Pancoran Mas,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1557261307659608,Wahyu Santoso,Bogor,13-07-1965,Laki-Laki,B,Jalan Merdeka No.181,14/18,Cibubur,Kemayoran,Konghucu,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
3102415307659608,Dewi Wahyudi,Jakarta Pusat,13-07-1965,Perempuan,B,Jalan Diponegoro No.181,14/18,Sukamaju,Cibadak,Buddha,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3569391307659608,Ahmad Purnomo,Balikpapan,13-07-1965,Laki-Laki,O,Jalan Merdeka No.181,14/18,Tanjungsari,Tapos,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3620561307659608,Yusuf Santoso,Siak,13-07-1965,Laki-Laki,A,Jalan Merdeka No.181,14/18,Tanah Abang,Tapos,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3255405307659608,Indah Santoso,Cirebon,13-07-1965,Perempuan,A,Jalan Diponegoro No.181,14/18,Kebon Jeruk,Kemayoran,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2021191307659608,Budi Pratama,Bogor,13-07-1965,Laki-Laki,A,Jalan Thamrin No.181,14/18,Sindangsari,Cibadak,Kristen,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2701421307659608,Teguh Setiawan,Kuta,13-07-1965,Laki-Laki,B,Jalan Diponegoro No.181,14/18,Tanjungsari,Pancoran Mas,Katolik,Kawin,Buruh,WNI,Seumur Hidup
1344605307659608,Sunarti Hidayat,Surabaya,13-07-1965,Perempuan,O,Jalan Thamrin No.181,14/18,Kebon Jeruk,Kemayoran,Hindu,Kawin,Wartawan,WNI,Seumur Hidup
3150805307659608,Dwi Wibowo,Jakarta Barat,13-07-1965,Perempuan,A,Jalan Merdeka No.181,14/18,Sukamaju,Pancoran Mas,Buddha,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
1723971307659608,Budi Setiawan,Tanjungbalai,13-07-1965,Laki-Laki,B,Jalan Merdeka No.181,14/18,Sukamaju,Tapos,Islam,Kawin,Buruh,WNI,Seumur Hidup
3533911307659608,Budi Sutrisno,Kutai Barat,13-07-1965,Laki-Laki,AB,Jalan Merdeka No.181,14/18,Tanjungsari,Beji,Katolik,Kawin,Guru,WNI,Seumur Hidup
2223775307659608,Murni Wahyudi,Jakarta Pusat,13-07-1965,Perempuan,O,Jalan Merdeka No.181,14/18,Sindangsari,Pancoran Mas,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
1362525307659608,Lestari Wijaya,Kediri,13-07-1965,Perempuan,B,Jalan Sudirman No.181,14/18,Sukamaju,Beji,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2491395307659608,Sunarti Sutrisno,Jakarta Timur,13-07-1965,Perempuan,B,Jalan Thamrin No.181,14/18,Desakota,Kemayoran,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4473611307659608,Budi Santoso,Binjai,13-07-1965,Laki-Laki,B,Jalan Gajah Mada No.181,14/18,Purnawarman,Cilandak,Konghucu,Kawin,Wiraswasta,WNI,Seumur Hidup
2424375307659608,Dewi Hidayat,Kediri,13-07-1965,Perempuan,B,Jalan Merdeka No.181,14/18,Sindangsari,Cilandak,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
4005121307659608,Teguh Wahyudi,Madiun,13-07-1965,Laki-Laki,O,Jalan Thamrin No.181,14/18,Cilincing,Sukajaya,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2924671307659608,Budi Wibowo,Magelang,13-07-1965,Laki-Laki,AB,Jalan Sudirman No.181,14/18,Kebon Jeruk,Cipayung,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
2721681307659608,Teguh Purnomo,Kediri,13-07-1965,Laki-Laki,B,Jalan Thamrin No.181,14/18,Mekarjaya,Tapos,Konghucu,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1864885307659608,Sunarti Saputra,Medan,13-07-1965,Perempuan,AB,Jalan Diponegoro No.181,14/18,Tanjungsari,Sukajaya,Buddha,Kawin,Karyawan Honorer,WNI,Seumur Hidup
4232155307659608,Sunarti Wibowo,Denpasar,13-07-1965,Perempuan,A,Jalan Diponegoro No.181,14/18,Cilincing,Kemayoran,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3011921307659608,Herman Wahyudi,Kulon Progo,13-07-1965,Laki-Laki,A,Jalan Diponegoro No.181,14/18,Mekarjaya,Cengkareng,Kristen,Kawin,Guru,WNI,Seumur Hidup
3017055307659608,Dewi Santoso,Pematangsiantar,13-07-1965,Perempuan,B,Jalan Diponegoro No.181,14/18,Cilincing,Pancoran Mas,Buddha,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
1336265307659608,Indah Hidayat,Kulon Progo,13-07-1965,Perempuan,AB,Jalan Diponegoro No.181,14/18,Desakota,Sukmajaya,Katolik,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1418555307659608,Sunarti Setiawan,Payakumbuh,13-07-1965,Perempuan,B,Jalan Merdeka No.181,14/18,Karanganyar,Cengkareng,Buddha,Belum Kawin,Wartawan,WNI,Seumur Hidup
1276775307659608,Kartika Pratama,Bandung,13-07-1965,Perempuan,O,Jalan Sudirman No.181,14/18,Mekarjaya,Pancoran Mas,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
3995865307659608,Putri Santoso,Bandung,13-07-1965,Perempuan,AB,Jalan Thamrin No.181,14/18,Cibubur,Cipayung,Konghucu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
3863931307659608,Joko Sutrisno,Balikpapan,13-07-1965,Laki-Laki,B,Jalan Sudirman No.181,14/18,Kebon Jeruk,Sukajaya,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
3475905307659608,Kartika Hidayat,Gianyar,13-07-1965,Perempuan,B,Jalan Gajah Mada No.181,14/18,Karanganyar,Sukajaya,Katolik,Kawin,Wartawan,WNI,Seumur Hidup
2778151307659608,Hendra Saputra,Jakarta Timur,13-07-1965,Laki-Laki,O,Jalan Thamrin No.181,14/18,Tanjungsari,Sukajaya,Katolik,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
4138951307659608,Hendra Wijaya,Tanjungbalai,13-07-1965,Laki-Laki,A,Jalan Diponegoro No.181,14/18,Purnawarman,Kemayoran,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3667041307659608,Joko Pratama,Surabaya,13-07-1965,Laki-Laki,B,Jalan Sudirman No.181,14/18,Mekarjaya,Kemayoran,Buddha,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1492985307659608,Putri Wahyudi,Sawahlunto,13-07-1965,Perempuan,A,Jalan Thamrin No.181,14/18,Sukamaju,Sukmajaya,Kristen,Belum Kawin,Buruh,WNI,Seumur Hidup
1853415307659608,Fitri Sutrisno,Gunungkidul,13-07-1965,Perempuan,AB,Jalan Gajah Mada No.181,14/18,Tanah Abang,Kemayoran,Konghucu,Belum Kawin,Buruh,WNI,Seumur Hidup
2116401307659608,Hendra Wibowo,Sawahlunto,13-07-1965,Laki-Laki,B,Jalan Thamrin No.181,14/18,Mekarjaya,Cibadak,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
4472611307659608,Herman Wibowo,Payakumbuh,13-07-1965,Laki-Laki,A,Jalan Gajah Mada No.181,14/18,Sukamaju,Cibadak,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2460791307659608,Budi Setiawan,Bukittinggi,13-07-1965,Laki-Laki,B,Jalan Sudirman No.181,14/18,Karanganyar,Cipayung,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2456541307659608,Wahyu Purnomo,Pekanbaru,13-07-1965,Laki-Laki,O,Jalan Merdeka No.181,14/18,Kebon Jeruk,Sukajaya,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
3641265307659608,Sunarti Wijaya,Tegal,13-07-1965,Perempuan,AB,Jalan Merdeka No.181,14/18,Karanganyar,Sukajaya,Islam,Kawin,Wartawan,WNI,Seumur Hidup
2680115307659608,Zahra Wibowo,Jakarta Timur,13-07-1965,Perempuan,B,Jalan Sudirman No.181,14/18,Tanjungsari,Cilandak,Islam,Belum Kawin,Buruh,WNI,Seumur Hidup
4254041307659608,Yusuf Wijaya,Tenggarong,13-07-1965,Laki-Laki,B,Jalan Thamrin No.181,14/18,Karanganyar,Kemayoran,Hindu,Belum Kawin,Buruh,WNI,Seumur Hidup
